@relation pordiascalidadaire
@attribute fecha date 'dd-MM-yyyy'
@attribute 'SO2 (µg/m³)' numeric
@attribute 'NO (µg/m³)' numeric
@attribute 'NO2 (µg/m³)' numeric
@attribute 'CO (mg/m³)' numeric
@attribute barrio {eixample,girona,gracia,palaureial}
@attribute anyo {2016,2017}
@attribute mes {1,10,11,12,2,3,4,5,6,7,8,9}
@attribute dia {1,2,3,4,5,6,7}
@attribute laborable {falso,verdadero}
@attribute trimestre {1erTrimestre,'2do Trimestre','3do Trimestre','4o Trimestre'}
@data
10-09-2017,3.00,7.00,25.00,0.20,gracia,2017,9,1,falso,'3do Trimestre'
11-09-2017,3.00,6.00,17.00,0.20,gracia,2017,9,2,verdadero,'3do Trimestre'
12-09-2017,3.00,17.00,38.00,0.40,gracia,2017,9,3,verdadero,'3do Trimestre'
13-09-2017,3.00,12.00,42.00,0.30,gracia,2017,9,4,verdadero,'3do Trimestre'
14-09-2017,2.00,11.00,40.00,0.30,gracia,2017,9,5,verdadero,'3do Trimestre'
15-09-2017,2.00,20.00,41.00,0.30,gracia,2017,9,6,verdadero,'3do Trimestre'
16-09-2017,3.00,5.00,27.00,0.20,gracia,2017,9,7,falso,'3do Trimestre'
17-09-2017,4.00,2.00,23.00,0.20,gracia,2017,9,1,falso,'3do Trimestre'
18-09-2017,3.00,12.00,32.00,0.30,gracia,2017,9,2,verdadero,'3do Trimestre'
19-09-2017,5.00,24.00,51.00,0.40,gracia,2017,9,3,verdadero,'3do Trimestre'
20-09-2017,5.00,16.00,58.00,0.40,gracia,2017,9,4,verdadero,'3do Trimestre'
21-09-2017,6.00,29.00,74.00,0.50,gracia,2017,9,5,verdadero,'3do Trimestre'
22-09-2017,3.00,26.00,70.00,0.50,gracia,2017,9,6,verdadero,'3do Trimestre'
23-09-2017,2.00,6.00,45.00,0.20,gracia,2017,9,7,falso,'3do Trimestre'
24-09-2017,2.00,1.00,25.00,0.20,gracia,2017,9,1,falso,'3do Trimestre'
25-09-2017,1.00,4.00,34.00,0.20,gracia,2017,9,2,verdadero,'3do Trimestre'
26-09-2017,2.00,15.00,53.00,0.40,gracia,2017,9,3,verdadero,'3do Trimestre'
27-09-2017,2.00,25.00,63.00,0.50,gracia,2017,9,4,verdadero,'3do Trimestre'
28-09-2017,2.00,23.00,71.00,0.50,gracia,2017,9,5,verdadero,'3do Trimestre'
29-09-2017,2.00,19.00,64.00,0.40,gracia,2017,9,6,verdadero,'3do Trimestre'
30-09-2017,2.00,7.00,44.00,0.30,gracia,2017,9,7,falso,'3do Trimestre'
01-10-2017,1.00,4.00,34.00,0.20,gracia,2017,10,1,falso,'4o Trimestre'
02-10-2017,2.00,29.00,53.00,0.40,gracia,2017,10,2,verdadero,'4o Trimestre'
03-10-2017,3.00,14.00,49.00,0.40,gracia,2017,10,3,verdadero,'4o Trimestre'
04-10-2017,2.00,29.00,56.00,0.40,gracia,2017,10,4,verdadero,'4o Trimestre'
05-10-2017,2.00,18.00,54.00,0.40,gracia,2017,10,5,verdadero,'4o Trimestre'
06-10-2017,3.00,27.00,61.00,0.40,gracia,2017,10,6,verdadero,'4o Trimestre'
07-10-2017,2.00,9.00,37.00,0.20,gracia,2017,10,7,falso,'4o Trimestre'
08-10-2017,3.00,5.00,35.00,0.20,gracia,2017,10,1,falso,'4o Trimestre'
09-10-2017,3.00,23.00,56.00,0.40,gracia,2017,10,2,verdadero,'4o Trimestre'
10-10-2017,3.00,20.00,58.00,0.40,gracia,2017,10,3,verdadero,'4o Trimestre'
11-10-2017,2.00,10.00,50.00,0.30,gracia,2017,10,4,verdadero,'4o Trimestre'
12-10-2017,2.00,5.00,39.00,0.20,gracia,2017,10,5,verdadero,'4o Trimestre'
13-10-2017,3.00,15.00,57.00,0.30,gracia,2017,10,6,verdadero,'4o Trimestre'
14-10-2017,2.00,16.00,47.00,0.30,gracia,2017,10,7,falso,'4o Trimestre'
15-10-2017,3.00,14.00,43.00,0.20,gracia,2017,10,1,falso,'4o Trimestre'
16-10-2017,3.00,22.00,64.00,0.40,gracia,2017,10,2,verdadero,'4o Trimestre'
17-10-2017,3.00,32.00,73.00,0.40,gracia,2017,10,3,verdadero,'4o Trimestre'
18-10-2017,3.00,35.00,68.00,0.50,gracia,2017,10,4,verdadero,'4o Trimestre'
19-10-2017,2.00,19.00,54.00,0.30,gracia,2017,10,5,verdadero,'4o Trimestre'
20-10-2017,2.00,38.00,66.00,0.50,gracia,2017,10,6,verdadero,'4o Trimestre'
21-10-2017,3.00,14.00,53.00,0.30,gracia,2017,10,7,falso,'4o Trimestre'
22-10-2017,2.00,2.00,22.00,0.20,gracia,2017,10,1,falso,'4o Trimestre'
23-10-2017,3.00,12.00,50.00,0.40,gracia,2017,10,2,verdadero,'4o Trimestre'
24-10-2017,4.00,70.00,88.00,0.90,gracia,2017,10,3,verdadero,'4o Trimestre'
25-10-2017,4.00,53.00,81.00,0.70,gracia,2017,10,4,verdadero,'4o Trimestre'
26-10-2017,3.00,43.00,78.00,0.60,gracia,2017,10,5,verdadero,'4o Trimestre'
27-10-2017,4.00,79.00,79.00,0.80,gracia,2017,10,6,verdadero,'4o Trimestre'
28-10-2017,2.00,5.00,37.00,0.20,gracia,2017,10,7,falso,'4o Trimestre'
29-10-2017,3.00,9.00,37.00,0.30,gracia,2017,10,1,falso,'4o Trimestre'
30-10-2017,3.00,19.00,44.00,0.40,gracia,2017,10,2,verdadero,'4o Trimestre'
31-10-2017,4.00,44.00,66.00,0.50,gracia,2017,10,3,verdadero,'4o Trimestre'
